gene,title,score,e_value,identities,align_length
DdrB,"gi|674252391|gb|CP008739.2| Pseudomonas aeruginosa VRFPA04, complete genome",44,0.99201,25,27
DdrB,gi|589338112|gb|CP006985.1| Pseudomonas aeruginosa LESlike4 sequence,44,0.99201,25,27
DdrB,gi|589332184|gb|CP006984.1| Pseudomonas aeruginosa LESlike1 chromosome,44,0.99201,25,27
DdrB,gi|589326231|gb|CP006983.1| Pseudomonas aeruginosa LESB65 sequence,44,0.99201,25,27
DdrB,gi|589320215|gb|CP006982.1| Pseudomonas aeruginosa LES400 sequence,44,0.99201,25,27
DdrB,gi|589314341|gb|CP006981.1| Pseudomonas aeruginosa LESlike7 sequence,44,0.99201,25,27
DdrB,gi|589308385|gb|CP006980.1| Pseudomonas aeruginosa LESlike5 sequence,44,0.99201,25,27
DdrB,"gi|576902775|gb|CP007147.1| Pseudomonas aeruginosa YL84, complete genome",44,0.99201,25,27
DdrB,"gi|566561164|gb|CP006937.1| Pseudomonas aeruginosa LES431, complete genome",44,0.99201,25,27
DdrB,"gi|563408818|gb|CP006853.1| Pseudomonas aeruginosa MTB-1, complete genome",44,0.99201,25,27
DdrB,"gi|558500226|gb|CP006254.2| Geobacillus genomosp. 3 strain JF8 chromosome, complete genome",44,0.99201,41,51
DdrB,"gi|514245605|gb|CP006245.1| Pseudomonas aeruginosa RP73, complete genome",44,0.99201,25,27
DdrB,"gi|1026254431|gb|CP015202.1| Pseudomonas putida B6-2, complete genome",43,3.46246,43,54
DdrB,"gi|1021079766|dbj|AP017424.1| Streptomyces laurentii DNA, complete genome, strain: ATCC 31255",43,3.46246,35,43
DdrB,"gi|970580326|gb|CP013183.1| Pseudomonas syringae pv. lapsa strain ATCC 10859 chromosome, complete genome",43,3.46246,33,38
DdrB,"gi|960938241|gb|CP013484.1| Vibrio alginolyticus strain ATCC 33787 chromosome I, complete sequence",43,3.46246,28,31
DdrB,"gi|924328937|gb|CP012266.1| Cronobacter dublinensis subsp. dublinensis LMG 23823, complete genome",43,3.46246,35,44
DdrB,"gi|910286592|gb|CP012162.1| Enterobacter cloacae complex sp. 35734 chromosome 1, complete sequence",43,3.46246,34,41
DdrB,"gi|684194542|gb|CP009365.1| Pseudomonas soli strain SJ10, complete genome",43,3.46246,26,29
DdrB,"gi|684194542|gb|CP009365.1| Pseudomonas soli strain SJ10, complete genome",43,3.46246,23,24
DdrB,"gi|538262484|gb|CP006605.1| Vibrio campbellii ATCC BAA-1116 chromosome I, complete sequence",43,3.46246,28,31
DdrB,"gi|927283541|gb|CP005970.1| Pseudomonas syringae UMAF0158, complete genome",42,3.46246,24,26
DdrC,"gi|1248761407|gb|CP012621.1| Zobellella denitrificans strain F13-1 chromosome, complete genome",55,0.00237764,35,40
DdrC,"gi|482529293|gb|CP005094.1| Azotobacter vinelandii CA, complete genome",53,0.0082988,46,54
DdrC,"gi|482529293|gb|CP005094.1| Azotobacter vinelandii CA, complete genome",42,4.29888,53,71
DdrC,"gi|482529293|gb|CP005094.1| Azotobacter vinelandii CA, complete genome",42,4.29888,32,38
DdrC,"gi|933519261|gb|CP012401.1| Azospirillum thiophilum strain BV-S chromosome 1, complete sequence",49,0.1011,34,39
DdrC,gi|1012297367|gb|CP014868.1| Pseudomonas synxantha strain KENGFT3 genome,48,0.1011,44,54
DdrC,"gi|1021079766|dbj|AP017424.1| Streptomyces laurentii DNA, complete genome, strain: ATCC 31255",46,0.352874,29,33
DdrC,"gi|1021079766|dbj|AP017424.1| Streptomyces laurentii DNA, complete genome, strain: ATCC 31255",46,0.352874,35,43
DdrC,"gi|1021079766|dbj|AP017424.1| Streptomyces laurentii DNA, complete genome, strain: ATCC 31255",45,1.23165,36,45
DdrC,"gi|1021079766|dbj|AP017424.1| Streptomyces laurentii DNA, complete genome, strain: ATCC 31255",43,4.29888,28,31
DdrC,"gi|1006067808|gb|CP012504.1| Aeromonas veronii strain TH0426, complete genome",46,0.352874,45,57
DdrC,"gi|1006067808|gb|CP012504.1| Aeromonas veronii strain TH0426, complete genome",42,4.29888,30,36
DdrC,"gi|973752559|gb|CP013940.1| Cronobacter malonaticus LMG 23826, complete genome",46,0.352874,67,90
DdrC,"gi|938485835|gb|CP012914.1| Azospirillum brasilense strain Sp 7 chromosome, complete sequence",46,0.352874,47,61
DdrC,"gi|938485835|gb|CP012914.1| Azospirillum brasilense strain Sp 7 chromosome, complete sequence",46,0.352874,47,61
DdrC,"gi|927283541|gb|CP005970.1| Pseudomonas syringae UMAF0158, complete genome",46,0.352874,49,65
DdrC,"gi|913659305|gb|CP010945.1| Pseudomonas fluorescens NCIMB 11764, complete genome",46,0.352874,29,33
DdrC,"gi|1169601839|gb|CP014866.1| Pseudomonas aeruginosa strain PA_154197 chromosome, complete genome",45,1.23165,27,29
DdrC,"gi|1044641851|gb|CP011857.1| Pseudomonas aeruginosa strain ATCC 27853, complete genome",45,1.23165,27,29
DdrC,"gi|1022528561|gb|CP015377.1| Pseudomonas aeruginosa strain BAMCPA07-48 chromosome, complete genome",45,1.23165,27,29
DdrC,"gi|1016892938|gb|CP015117.1| Pseudomonas aeruginosa strain ATCC 27853 chromosome, complete genome",45,1.23165,27,29
DdrC,"gi|982189197|gb|CP013993.1| Pseudomonas aeruginosa DHS01 chromosome, complete genome",45,1.23165,27,29
DdrC,"gi|975043142|gb|CP013989.1| Pseudomonas aeruginosa strain USDA-ARS-USMARC-41639 chromosome, complete genome",45,1.23165,27,29
DdrC,"gi|974341323|gb|CP008868.1| Pseudomonas aeruginosa strain T63266 chromosome, complete genome",45,1.23165,27,29
DdrC,"gi|974335511|gb|CP008867.1| Pseudomonas aeruginosa strain T52373 chromosome, complete genome",45,1.23165,27,29
DdrC,"gi|974311447|gb|CP008863.1| Pseudomonas aeruginosa strain M37351 chromosome, complete genome",45,1.23165,27,29
DdrC,"gi|974282928|gb|CP008861.1| Pseudomonas aeruginosa strain H47921 chromosome, complete genome",45,1.23165,27,29
DdrC,"gi|974255378|gb|CP008857.1| Pseudomonas aeruginosa strain F30658 chromosome, complete genome",45,1.23165,27,29
DdrC,"gi|970332569|gb|CP013696.1| Pseudomonas aeruginosa strain 12-4-4(59) chromosome, complete genome",45,1.23165,27,29
DdrC,"gi|961421427|gb|CP013144.1| Pseudomonas aeruginosa strain Cu1510 chromosome, complete genome",45,1.23165,27,29
DdrC,"gi|954630252|gb|CP013245.1| Pseudomonas aeruginosa strain VA-134 chromosome, complete genome",45,1.23165,27,29
DdrC,"gi|927993303|gb|CP012679.1| Pseudomonas aeruginosa strain PA1RG chromosome, complete genome",45,1.23165,27,29
DdrC,"gi|927226644|gb|CP004054.2| Pseudomonas aeruginosa PA1, complete genome",45,1.23165,27,29
DdrC,"gi|924324977|gb|CP012264.1| Cronobacter condimenti 1330 strain LMG 26250, complete genome",45,1.23165,43,56
DdrC,"gi|881079720|gb|CP012066.1| Pseudomonas aeruginosa strain F9676, complete genome",45,1.23165,27,29
DdrC,"gi|861670927|gb|CP012001.1| Pseudomonas aeruginosa DSM 50071, complete genome",45,1.23165,27,29
DdrC,gi|817624209|gb|CP011369.1| Pseudomonas aeruginosa strain S04 90 chromosome,45,1.23165,27,29
DdrC,"gi|815968487|gb|CP011317.1| Pseudomonas aeruginosa strain Carb01 63, complete genome",45,1.23165,27,29
DdrC,"gi|751373101|gb|CP010555.1| Pseudomonas aeruginosa strain FRD1, complete genome",45,1.23165,27,29
DdrC,"gi|745838743|gb|CP007399.1| Pseudomonas aeruginosa strain F22031, complete genome",45,1.23165,27,29
DdrC,"gi|689257448|gb|CP009450.1| Pluralibacter gergoviae strain FB2, complete genome",45,1.23165,40,51
DdrC,"gi|689257448|gb|CP009450.1| Pluralibacter gergoviae strain FB2, complete genome",42,4.29888,33,41
DdrC,"gi|674252391|gb|CP008739.2| Pseudomonas aeruginosa VRFPA04, complete genome",45,1.23165,27,29
DdrC,gi|589338112|gb|CP006985.1| Pseudomonas aeruginosa LESlike4 sequence,45,1.23165,27,29
DdrC,gi|589332184|gb|CP006984.1| Pseudomonas aeruginosa LESlike1 chromosome,45,1.23165,27,29
DdrC,gi|589326231|gb|CP006983.1| Pseudomonas aeruginosa LESB65 sequence,45,1.23165,27,29
DdrC,gi|589320215|gb|CP006982.1| Pseudomonas aeruginosa LES400 sequence,45,1.23165,27,29
DdrC,gi|589314341|gb|CP006981.1| Pseudomonas aeruginosa LESlike7 sequence,45,1.23165,27,29
DdrC,gi|589308385|gb|CP006980.1| Pseudomonas aeruginosa LESlike5 sequence,45,1.23165,27,29
DdrC,"gi|576902775|gb|CP007147.1| Pseudomonas aeruginosa YL84, complete genome",45,1.23165,27,29
DdrC,"gi|566561164|gb|CP006937.1| Pseudomonas aeruginosa LES431, complete genome",45,1.23165,27,29
DdrC,"gi|563408818|gb|CP006853.1| Pseudomonas aeruginosa MTB-1, complete genome",45,1.23165,27,29
DdrC,"gi|514245605|gb|CP006245.1| Pseudomonas aeruginosa RP73, complete genome",45,1.23165,27,29
DdrC,"gi|1028492573|gb|CP015137.1| Dickeya solani IPO 2222 chromosome, complete genome",44,1.23165,32,38
DdrC,"gi|984703981|gb|CP013861.1| Pseudomonas fragi strain P121 chromosome, complete genome",44,1.23165,25,27
DdrC,"gi|984703981|gb|CP013861.1| Pseudomonas fragi strain P121 chromosome, complete genome",42,4.29888,27,31
DdrC,"gi|828934196|gb|CP011602.1| Phytobacter ursingii strain CAV1151 chromosome, complete genome",44,1.23165,22,22
DdrC,"gi|764072275|gb|CP010979.1| Pseudomonas putida S13.1.2, complete genome",44,1.23165,40,52
DdrC,"gi|764072275|gb|CP010979.1| Pseudomonas putida S13.1.2, complete genome",42,4.29888,55,74
DdrC,"gi|627771689|gb|CP007509.1| Pseudomonas stutzeri strain 19SMN4, complete genome",44,1.23165,39,49
NADH-quinone oxidoreductase subunit N,"gi|1002767533|gb|CP014546.1| Pseudomonas azotoformans strain S4 chromosome, complete genome",83,1.30121e-10,93,126
NADH-quinone oxidoreductase subunit N,"gi|1002767533|gb|CP014546.1| Pseudomonas azotoformans strain S4 chromosome, complete genome",53,0.0180871,64,85
NADH-quinone oxidoreductase subunit N,"gi|1002767533|gb|CP014546.1| Pseudomonas azotoformans strain S4 chromosome, complete genome",47,0.769083,25,26
NADH-quinone oxidoreductase subunit N,"gi|1002767533|gb|CP014546.1| Pseudomonas azotoformans strain S4 chromosome, complete genome",43,9.36935,23,24
NADH-quinone oxidoreductase subunit N,"gi|1002767533|gb|CP014546.1| Pseudomonas azotoformans strain S4 chromosome, complete genome",42,9.36935,24,26
NADH-quinone oxidoreductase subunit N,"gi|1133639402|emb|LT708304.1| Mycobacterium bovis AF2122/97 genome assembly, chromosome: Mycobacterium_bovis_AF212297",74,1.93117e-08,79,105
NADH-quinone oxidoreductase subunit N,"gi|1133639402|emb|LT708304.1| Mycobacterium bovis AF2122/97 genome assembly, chromosome: Mycobacterium_bovis_AF212297",43,9.36935,26,29
NADH-quinone oxidoreductase subunit N,"gi|1133639402|emb|LT708304.1| Mycobacterium bovis AF2122/97 genome assembly, chromosome: Mycobacterium_bovis_AF212297",42,9.36935,24,26
NADH-quinone oxidoreductase subunit N,"gi|749193065|gb|CP007027.1| Mycobacterium tuberculosis H37RvSiena, complete genome",74,1.93117e-08,79,105
NADH-quinone oxidoreductase subunit N,"gi|749193065|gb|CP007027.1| Mycobacterium tuberculosis H37RvSiena, complete genome",43,9.36935,26,29
NADH-quinone oxidoreductase subunit N,"gi|749193065|gb|CP007027.1| Mycobacterium tuberculosis H37RvSiena, complete genome",42,9.36935,24,26
NADH-quinone oxidoreductase subunit N,gi|444893469|emb|AL123456.3| Mycobacterium tuberculosis H37Rv complete genome,74,1.93117e-08,79,105
NADH-quinone oxidoreductase subunit N,gi|444893469|emb|AL123456.3| Mycobacterium tuberculosis H37Rv complete genome,43,9.36935,26,29
NADH-quinone oxidoreductase subunit N,gi|444893469|emb|AL123456.3| Mycobacterium tuberculosis H37Rv complete genome,42,9.36935,24,26
NADH-quinone oxidoreductase subunit N,"gi|684194542|gb|CP009365.1| Pseudomonas soli strain SJ10, complete genome",65,1.00037e-05,201,307
NADH-quinone oxidoreductase subunit N,"gi|684194542|gb|CP009365.1| Pseudomonas soli strain SJ10, complete genome",46,0.769083,29,33
NADH-quinone oxidoreductase subunit N,"gi|684194542|gb|CP009365.1| Pseudomonas soli strain SJ10, complete genome",43,9.36935,30,33
NADH-quinone oxidoreductase subunit N,"gi|684194542|gb|CP009365.1| Pseudomonas soli strain SJ10, complete genome",43,9.36935,26,29
NADH-quinone oxidoreductase subunit N,"gi|684194542|gb|CP009365.1| Pseudomonas soli strain SJ10, complete genome",42,9.36935,33,40
NADH-quinone oxidoreductase subunit N,gi|589289709|gb|CP007268.1| Ectothiorhodospira haloalkaliphila genome,62,3.49163e-05,70,96
NADH-quinone oxidoreductase subunit N,gi|589289709|gb|CP007268.1| Ectothiorhodospira haloalkaliphila genome,44,2.68436,28,32
NADH-quinone oxidoreductase subunit N,"gi|933519261|gb|CP012401.1| Azospirillum thiophilum strain BV-S chromosome 1, complete sequence",61,0.00012187,80,108
NADH-quinone oxidoreductase subunit N,"gi|933519261|gb|CP012401.1| Azospirillum thiophilum strain BV-S chromosome 1, complete sequence",50,0.0631302,46,59
NADH-quinone oxidoreductase subunit N,"gi|933519261|gb|CP012401.1| Azospirillum thiophilum strain BV-S chromosome 1, complete sequence",46,0.769083,31,35
NADH-quinone oxidoreductase subunit N,"gi|933519261|gb|CP012401.1| Azospirillum thiophilum strain BV-S chromosome 1, complete sequence",45,2.68436,40,51
NADH-quinone oxidoreductase subunit N,"gi|933519261|gb|CP012401.1| Azospirillum thiophilum strain BV-S chromosome 1, complete sequence",43,9.36935,23,24
NADH-quinone oxidoreductase subunit N,"gi|933519261|gb|CP012401.1| Azospirillum thiophilum strain BV-S chromosome 1, complete sequence",42,9.36935,30,36
NADH-quinone oxidoreductase subunit N,"gi|558500226|gb|CP006254.2| Geobacillus genomosp. 3 strain JF8 chromosome, complete genome",58,0.000425368,53,69
NADH-quinone oxidoreductase subunit N,"gi|558500226|gb|CP006254.2| Geobacillus genomosp. 3 strain JF8 chromosome, complete genome",43,9.36935,26,29
NADH-quinone oxidoreductase subunit N,"gi|1248761407|gb|CP012621.1| Zobellella denitrificans strain F13-1 chromosome, complete genome",57,0.00148468,48,61
NADH-quinone oxidoreductase subunit N,"gi|1248761407|gb|CP012621.1| Zobellella denitrificans strain F13-1 chromosome, complete genome",48,0.220346,30,34
NADH-quinone oxidoreductase subunit N,"gi|1248761407|gb|CP012621.1| Zobellella denitrificans strain F13-1 chromosome, complete genome",44,2.68436,34,40
NADH-quinone oxidoreductase subunit N,"gi|1248761407|gb|CP012621.1| Zobellella denitrificans strain F13-1 chromosome, complete genome",43,9.36935,30,35
NADH-quinone oxidoreductase subunit N,"gi|1248761407|gb|CP012621.1| Zobellella denitrificans strain F13-1 chromosome, complete genome",42,9.36935,33,40
NADH-quinone oxidoreductase subunit N,"gi|1248761407|gb|CP012621.1| Zobellella denitrificans strain F13-1 chromosome, complete genome",42,9.36935,31,37
NADH-quinone oxidoreductase subunit N,"gi|1021079766|dbj|AP017424.1| Streptomyces laurentii DNA, complete genome, strain: ATCC 31255",57,0.00148468,105,152
NADH-quinone oxidoreductase subunit N,"gi|1021079766|dbj|AP017424.1| Streptomyces laurentii DNA, complete genome, strain: ATCC 31255",50,0.0631302,28,30
NADH-quinone oxidoreductase subunit N,"gi|1021079766|dbj|AP017424.1| Streptomyces laurentii DNA, complete genome, strain: ATCC 31255",50,0.0631302,46,60
NADH-quinone oxidoreductase subunit N,"gi|1021079766|dbj|AP017424.1| Streptomyces laurentii DNA, complete genome, strain: ATCC 31255",49,0.220346,48,63
NADH-quinone oxidoreductase subunit N,"gi|1021079766|dbj|AP017424.1| Streptomyces laurentii DNA, complete genome, strain: ATCC 31255",46,0.769083,29,33
NADH-quinone oxidoreductase subunit N,"gi|1021079766|dbj|AP017424.1| Streptomyces laurentii DNA, complete genome, strain: ATCC 31255",45,2.68436,42,55
NADH-quinone oxidoreductase subunit N,"gi|1021079766|dbj|AP017424.1| Streptomyces laurentii DNA, complete genome, strain: ATCC 31255",45,2.68436,31,36
NADH-quinone oxidoreductase subunit N,"gi|1021079766|dbj|AP017424.1| Streptomyces laurentii DNA, complete genome, strain: ATCC 31255",45,2.68436,47,61
NADH-quinone oxidoreductase subunit N,"gi|1021079766|dbj|AP017424.1| Streptomyces laurentii DNA, complete genome, strain: ATCC 31255",44,2.68436,40,51
NADH-quinone oxidoreductase subunit N,"gi|1021079766|dbj|AP017424.1| Streptomyces laurentii DNA, complete genome, strain: ATCC 31255",44,2.68436,31,37
NADH-quinone oxidoreductase subunit N,"gi|1021079766|dbj|AP017424.1| Streptomyces laurentii DNA, complete genome, strain: ATCC 31255",44,2.68436,45,58
NADH-quinone oxidoreductase subunit N,"gi|1021079766|dbj|AP017424.1| Streptomyces laurentii DNA, complete genome, strain: ATCC 31255",43,9.36935,37,46
NADH-quinone oxidoreductase subunit N,"gi|1021079766|dbj|AP017424.1| Streptomyces laurentii DNA, complete genome, strain: ATCC 31255",43,9.36935,32,39
NADH-quinone oxidoreductase subunit N,"gi|1021079766|dbj|AP017424.1| Streptomyces laurentii DNA, complete genome, strain: ATCC 31255",42,9.36935,33,41
NADH-quinone oxidoreductase subunit N,"gi|1021079766|dbj|AP017424.1| Streptomyces laurentii DNA, complete genome, strain: ATCC 31255",42,9.36935,32,37
NADH-quinone oxidoreductase subunit N,"gi|1021079766|dbj|AP017424.1| Streptomyces laurentii DNA, complete genome, strain: ATCC 31255",42,9.36935,36,45
NADH-quinone oxidoreductase subunit N,"gi|1021079766|dbj|AP017424.1| Streptomyces laurentii DNA, complete genome, strain: ATCC 31255",42,9.36935,24,26
NADH-quinone oxidoreductase subunit N,"gi|1021079766|dbj|AP017424.1| Streptomyces laurentii DNA, complete genome, strain: ATCC 31255",42,9.36935,24,26
NADH-quinone oxidoreductase subunit N,"gi|190010013|emb|AM743169.1| Stenotrophomonas maltophilia K279a complete genome, strain K279a",57,0.00148468,69,96
NADH-quinone oxidoreductase subunit N,"gi|190010013|emb|AM743169.1| Stenotrophomonas maltophilia K279a complete genome, strain K279a",54,0.00518204,69,97
NADH-quinone oxidoreductase subunit N,"gi|190010013|emb|AM743169.1| Stenotrophomonas maltophilia K279a complete genome, strain K279a",53,0.0180871,40,49
NADH-quinone oxidoreductase subunit N,"gi|190010013|emb|AM743169.1| Stenotrophomonas maltophilia K279a complete genome, strain K279a",47,0.769083,28,31
NADH-quinone oxidoreductase subunit N,"gi|190010013|emb|AM743169.1| Stenotrophomonas maltophilia K279a complete genome, strain K279a",47,0.769083,64,91
NADH-quinone oxidoreductase subunit N,"gi|190010013|emb|AM743169.1| Stenotrophomonas maltophilia K279a complete genome, strain K279a",45,2.68436,27,30
NADH-quinone oxidoreductase subunit N,"gi|190010013|emb|AM743169.1| Stenotrophomonas maltophilia K279a complete genome, strain K279a",44,2.68436,25,27
NADH-quinone oxidoreductase subunit N,"gi|190010013|emb|AM743169.1| Stenotrophomonas maltophilia K279a complete genome, strain K279a",42,9.36935,39,51
NADH-quinone oxidoreductase subunit N,"gi|190010013|emb|AM743169.1| Stenotrophomonas maltophilia K279a complete genome, strain K279a",42,9.36935,27,31
NADH-quinone oxidoreductase subunit N,"gi|190010013|emb|AM743169.1| Stenotrophomonas maltophilia K279a complete genome, strain K279a",42,9.36935,33,41
NADH-quinone oxidoreductase subunit N,"gi|938485835|gb|CP012914.1| Azospirillum brasilense strain Sp 7 chromosome, complete sequence",55,0.00518204,77,105
NADH-quinone oxidoreductase subunit N,"gi|938485835|gb|CP012914.1| Azospirillum brasilense strain Sp 7 chromosome, complete sequence",47,0.769083,28,31
NADH-quinone oxidoreductase subunit N,"gi|938485835|gb|CP012914.1| Azospirillum brasilense strain Sp 7 chromosome, complete sequence",43,9.36935,23,24
NADH-quinone oxidoreductase subunit N,"gi|973430823|gb|CP007518.2| Aeromonas hydrophila YL17, complete genome",54,0.00518204,42,52
NADH-quinone oxidoreductase subunit N,"gi|973430823|gb|CP007518.2| Aeromonas hydrophila YL17, complete genome",47,0.769083,37,44
NADH-quinone oxidoreductase subunit N,"gi|973430823|gb|CP007518.2| Aeromonas hydrophila YL17, complete genome",46,0.769083,23,23
NADH-quinone oxidoreductase subunit N,"gi|973430823|gb|CP007518.2| Aeromonas hydrophila YL17, complete genome",44,2.68436,37,47
NADH-quinone oxidoreductase subunit N,"gi|973430823|gb|CP007518.2| Aeromonas hydrophila YL17, complete genome",43,9.36935,33,39
NADH-quinone oxidoreductase subunit N,"gi|973430823|gb|CP007518.2| Aeromonas hydrophila YL17, complete genome",43,9.36935,32,39
NADH-quinone oxidoreductase subunit N,"gi|975029867|gb|CP013987.1| Pseudomonas oryzihabitans strain USDA-ARS-USMARC-56511 chromosome, complete genome",53,0.0180871,34,39
NADH-quinone oxidoreductase subunit N,"gi|975029867|gb|CP013987.1| Pseudomonas oryzihabitans strain USDA-ARS-USMARC-56511 chromosome, complete genome",49,0.220346,26,27
NADH-quinone oxidoreductase subunit N,"gi|975029867|gb|CP013987.1| Pseudomonas oryzihabitans strain USDA-ARS-USMARC-56511 chromosome, complete genome",48,0.220346,36,44
NADH-quinone oxidoreductase subunit N,"gi|975029867|gb|CP013987.1| Pseudomonas oryzihabitans strain USDA-ARS-USMARC-56511 chromosome, complete genome",43,9.36935,49,67
NADH-quinone oxidoreductase subunit N,"gi|730587126|gb|CP009747.1| Pseudomonas parafulva strain CRS01-1, complete genome",53,0.0180871,31,34
NADH-quinone oxidoreductase subunit N,"gi|730587126|gb|CP009747.1| Pseudomonas parafulva strain CRS01-1, complete genome",46,0.769083,29,33
NADH-quinone oxidoreductase subunit N,"gi|730587126|gb|CP009747.1| Pseudomonas parafulva strain CRS01-1, complete genome",45,2.68436,27,30
NADH-quinone oxidoreductase subunit N,"gi|730587126|gb|CP009747.1| Pseudomonas parafulva strain CRS01-1, complete genome",43,9.36935,23,24
NADH-quinone oxidoreductase subunit N,"gi|730587126|gb|CP009747.1| Pseudomonas parafulva strain CRS01-1, complete genome",42,9.36935,29,33
NADH-quinone oxidoreductase subunit N,"gi|730587126|gb|CP009747.1| Pseudomonas parafulva strain CRS01-1, complete genome",42,9.36935,34,42
NADH-quinone oxidoreductase subunit N,"gi|730587126|gb|CP009747.1| Pseudomonas parafulva strain CRS01-1, complete genome",42,9.36935,38,48
NADH-quinone oxidoreductase subunit N,"gi|646255953|gb|CP007793.1| Azospirillum brasilense strain Az39, complete genome",53,0.0180871,31,34
NADH-quinone oxidoreductase subunit N,"gi|646255953|gb|CP007793.1| Azospirillum brasilense strain Az39, complete genome",44,2.68436,25,27
NADH-quinone oxidoreductase subunit N,"gi|646255953|gb|CP007793.1| Azospirillum brasilense strain Az39, complete genome",43,9.36935,23,24
NADH-quinone oxidoreductase subunit N,"gi|646255953|gb|CP007793.1| Azospirillum brasilense strain Az39, complete genome",43,9.36935,28,31
NADH-quinone oxidoreductase subunit N,"gi|646255953|gb|CP007793.1| Azospirillum brasilense strain Az39, complete genome",42,9.36935,35,42
NADH-quinone oxidoreductase subunit N,"gi|646255953|gb|CP007793.1| Azospirillum brasilense strain Az39, complete genome",42,9.36935,27,31
NADH-quinone oxidoreductase subunit N,"gi|1196016007|gb|CP011508.1| Pseudomonas mendocina strain NSYSU, complete genome",52,0.0180871,32,36
NADH-quinone oxidoreductase subunit N,"gi|1196016007|gb|CP011508.1| Pseudomonas mendocina strain NSYSU, complete genome",51,0.0631302,36,43
NADH-quinone oxidoreductase subunit N,"gi|1196016007|gb|CP011508.1| Pseudomonas mendocina strain NSYSU, complete genome",47,0.769083,28,31
NADH-quinone oxidoreductase subunit N,"gi|1196016007|gb|CP011508.1| Pseudomonas mendocina strain NSYSU, complete genome",44,2.68436,46,62
NADH-quinone oxidoreductase subunit N,"gi|1196016007|gb|CP011508.1| Pseudomonas mendocina strain NSYSU, complete genome",42,9.36935,21,21
NADH-quinone oxidoreductase subunit N,"gi|1196016007|gb|CP011508.1| Pseudomonas mendocina strain NSYSU, complete genome",42,9.36935,40,50
NADH-quinone oxidoreductase subunit N,"gi|731561508|gb|CP009880.2| Pantoea sp. PSNIH1, complete genome",52,0.0180871,38,46
NADH-quinone oxidoreductase subunit N,"gi|692336178|gb|CP009290.1| Pseudomonas chlororaphis subsp. aurantiaca strain JD37, complete genome",52,0.0180871,64,86
NADH-quinone oxidoreductase subunit N,"gi|692336178|gb|CP009290.1| Pseudomonas chlororaphis subsp. aurantiaca strain JD37, complete genome",44,2.68436,34,42
NADH-quinone oxidoreductase subunit N,"gi|692336178|gb|CP009290.1| Pseudomonas chlororaphis subsp. aurantiaca strain JD37, complete genome",44,2.68436,31,37
NADH-quinone oxidoreductase subunit N,"gi|692336178|gb|CP009290.1| Pseudomonas chlororaphis subsp. aurantiaca strain JD37, complete genome",44,2.68436,31,37
NADH-quinone oxidoreductase subunit N,"gi|692336178|gb|CP009290.1| Pseudomonas chlororaphis subsp. aurantiaca strain JD37, complete genome",43,9.36935,38,49
NADH-quinone oxidoreductase subunit N,"gi|692336178|gb|CP009290.1| Pseudomonas chlororaphis subsp. aurantiaca strain JD37, complete genome",42,9.36935,46,61
NADH-quinone oxidoreductase subunit N,"gi|647802220|gb|CP008696.1| Pseudomonas chlororaphis strain PA23, complete genome",52,0.0180871,64,86
NADH-quinone oxidoreductase subunit N,"gi|647802220|gb|CP008696.1| Pseudomonas chlororaphis strain PA23, complete genome",49,0.220346,32,37
NADH-quinone oxidoreductase subunit N,"gi|647802220|gb|CP008696.1| Pseudomonas chlororaphis strain PA23, complete genome",45,2.68436,38,47
NADH-quinone oxidoreductase subunit N,"gi|647802220|gb|CP008696.1| Pseudomonas chlororaphis strain PA23, complete genome",44,2.68436,31,37
NADH-quinone oxidoreductase subunit N,"gi|647802220|gb|CP008696.1| Pseudomonas chlororaphis strain PA23, complete genome",44,2.68436,34,42
NADH-quinone oxidoreductase subunit N,"gi|647802220|gb|CP008696.1| Pseudomonas chlororaphis strain PA23, complete genome",43,9.36935,38,49
NADH-quinone oxidoreductase subunit N,"gi|647802220|gb|CP008696.1| Pseudomonas chlororaphis strain PA23, complete genome",42,9.36935,24,26
NADH-quinone oxidoreductase subunit N,"gi|1241492964|gb|CP014136.1| Gibbsiella quercinecans strain FRB97 chromosome, complete genome",51,0.0631302,40,47
NADH-quinone oxidoreductase subunit N,"gi|1241492964|gb|CP014136.1| Gibbsiella quercinecans strain FRB97 chromosome, complete genome",42,9.36935,24,26
NADH-quinone oxidoreductase subunit N,"gi|1034238925|gb|CP011525.1| Pseudomonas sp. JY-Q, complete genome",51,0.0631302,30,33
NADH-quinone oxidoreductase subunit N,"gi|1034238925|gb|CP011525.1| Pseudomonas sp. JY-Q, complete genome",44,2.68436,25,27
NADH-quinone oxidoreductase subunit N,"gi|1034238925|gb|CP011525.1| Pseudomonas sp. JY-Q, complete genome",42,9.36935,36,46
NADH-quinone oxidoreductase subunit N,"gi|1034238925|gb|CP011525.1| Pseudomonas sp. JY-Q, complete genome",42,9.36935,38,48
NADH-quinone oxidoreductase subunit N,"gi|1024771698|gb|CP011789.1| Pseudomonas putida strain PC2, complete genome",51,0.0631302,30,33
NADH-quinone oxidoreductase subunit N,"gi|1024771698|gb|CP011789.1| Pseudomonas putida strain PC2, complete genome",48,0.220346,27,29
NADH-quinone oxidoreductase subunit N,"gi|1024771698|gb|CP011789.1| Pseudomonas putida strain PC2, complete genome",47,0.769083,34,41
NADH-quinone oxidoreductase subunit N,"gi|1024771698|gb|CP011789.1| Pseudomonas putida strain PC2, complete genome",46,0.769083,34,40
